18850728  .0023630  .0021305  .0002325 
18850729  .0104760  .0102435  .0002325 
18850730 -.0011067 -.0013392  .0002325 
18850731  .0031061  .0028736  .0002325 
18850801 -.0037502 -.0038204  .0000702 
18850803 -.0039566 -.0040268  .0000702 
18850804  .0029581  .0028879  .0000702 
18850805 -.0022335 -.0023037  .0000702 
18850806  .0048807  .0048105  .0000702 
18850807  .0086876  .0086174  .0000702 
18850810  .0040573  .0039871  .0000702 
18850811 -.0018209 -.0018911  .0000702 
18850812  .0123855  .0123153  .0000702 
18850813 -.0066676 -.0067378  .0000702 
18850814  .0119413  .0118711  .0000702 
18850815  .0118020  .0117318  .0000702 
18850817  .0193965  .0193263  .0000702 
18850818 -.0219594 -.0220296  .0000702 
18850819  .0146566  .0145864  .0000702 
18850820 -.0083010 -.0083712  .0000702 
18850821  .0013548  .0012846  .0000702 
18850822  .0041025  .0040323  .0000702 
18850824 -.0101525 -.0102227  .0000702 
18850825 -.0093359 -.0094061  .0000702 
18850826  .0039801  .0039099  .0000702 
18850827  .0126815  .0126113  .0000702 
18850828 -.0067064 -.0067766  .0000702 
18850829 -.0154194 -.0154896  .0000702 
18850831  .0008194  .0007492  .0000702 
18850901 -.0065471 -.0067378  .0001907 
18850902  .0075395  .0073488  .0001907 
18850903 -.0041116 -.0043023  .0001907 
18850904 -.0030030 -.0031937  .0001907 
18850905 -.0090441 -.0092348  .0001907 
18850907 -.0218751 -.0220658  .0001907 
18850908  .0081658  .0079751  .0001907 
18850909  .0044362  .0042455  .0001907 
18850910 -.0092251 -.0094158  .0001907 
18850911  .0032945  .0031038  .0001907 
18850912  .0044452  .0042545  .0001907 
18850914  .0117447  .0115540  .0001907 
18850915 -.0041878 -.0043785  .0001907 
18850916  .0099421  .0097514  .0001907 
18850917 -.0032177 -.0034084  .0001907 
18850918  .0083609  .0081702  .0001907 
18850919  .0069755  .0067848  .0001907 
18850921 -.0106667 -.0108574  .0001907 
18850922  .0017047  .0015140  .0001907 
18850923  .0009466  .0007559  .0001907 
18850924 -.0050963 -.0052870  .0001907 
18850925 -.0045549 -.0047456  .0001907 
18850926  .0005722  .0003815  .0001907 
18850928  .0156340  .0154433  .0001907 
18850929 -.0016869 -.0018776  .0001907 
18850930  .0071508  .0069601  .0001907 
18851001 -.0019428 -.0020549  .0001121 
18851002 -.0088733 -.0089854  .0001121 
18851003  .0190014  .0188893  .0001121 
18851005  .0103086  .0101965  .0001121 
18851006  .0015803  .0014682  .0001121 
18851007  .0191702  .0190581  .0001121 
18851008  .0006516  .0005395  .0001121 
18851009  .0035269  .0034148  .0001121 
18851010  .0110381  .0109260  .0001121 
18851012  .0011752  .0010631  .0001121 
18851013  .0063068  .0061947  .0001121 
18851014  .0041578  .0040457  .0001121 
18851015 -.0096987 -.0098108  .0001121 
18851016  .0149741  .0148620  .0001121 
18851017  .0142334  .0141213  .0001121 
18851019  .0097391  .0096270  .0001121 
18851020  .0113500  .0112379  .0001121 
18851021  .0002805  .0001684  .0001121 
18851022 -.0184064 -.0185185  .0001121 
18851023  .0057725  .0056604  .0001121 
18851024  .0042056  .0040935  .0001121 
18851026 -.0156854 -.0157975  .0001121 
18851027  .0128839  .0127718  .0001121 
18851028  .0067583  .0066462  .0001121 
18851029 -.0058131 -.0059252  .0001121 
18851030  .0127143  .0126022  .0001121 
18851031  .0110438  .0109317  .0001121 
18851102 -.0000048 -.0001664  .0001616 
18851104 -.0074923 -.0076539  .0001616 
18851105  .0139108  .0137492  .0001616 
18851106 -.0087699 -.0089315  .0001616 
18851107  .0108425  .0106809  .0001616 
18851109 -.0054527 -.0056143  .0001616 
